,Symbol,Date,CO2
0,2013,2067,0.135075
0,2013,2066,0.1541
0,2013,2065,0.175755
0,2013,2064,0.200394
0,2013,2063,0.228415
0,2013,2062,0.260272
0,2013,2061,0.296472
0,2013,2060,0.337592
0,2013,2059,0.384277
0,2013,2058,0.437256
0,2013,2057,0.497347
0,2013,2056,0.565468
0,2013,2055,0.64265
0,2013,2054,0.730049
0,2013,2053,0.828956
0,2013,2052,0.940816
0,2013,2051,1.06724
0,2013,2050,1.210024
0,2013,2049,1.371164
0,2013,2048,1.552877
0,2013,2047,1.757619
0,2013,2046,1.988105
0,2013,2045,2.247327
0,2013,2044,2.538577
0,2013,2043,2.865464
0,2013,2042,3.231929
0,2013,2041,3.642266
0,2013,2040,4.101122
0,2013,2039,4.613513
0,2013,2038,5.184814
0,2013,2037,5.820746
0,2013,2036,6.527356
0,2013,2035,7.310965
0,2013,2034,8.178107
0,2013,2033,9.135432
0,2013,2032,10.189579
0,2013,2031,11.346996
0,2013,2030,12.613712
0,2013,2029,13.995039
0,2013,2028,15.495184
0,2013,2027,17.116757
0,2013,2026,18.860157
0,2013,2025,20.722793
0,2013,2024,22.698115
0,2013,2023,24.774413
0,2013,2022,26.93333
0,2013,2021,29.148036
0,2013,2020,31.38098
0,2013,2019,33.581144
0,2013,2018,35.680696
0,2013,2017,37.590905
0,2013,2016,39.197187
0,2013,2015,40.353102
0,2013,2014,40.873083
0,2013,2013,40.523658
0,2012,2100,0.002985
0,2012,2099,0.003394
0,2012,2098,0.003858
0,2012,2097,0.004386
0,2012,2096,0.004984
0,2012,2095,0.005664
0,2012,2094,0.006436
0,2012,2093,0.007311
0,2012,2092,0.008305
0,2012,2091,0.009433
0,2012,2090,0.010712
0,2012,2089,0.012163
0,2012,2088,0.013809
0,2012,2087,0.015675
0,2012,2086,0.01779
0,2012,2085,0.020188
0,2012,2084,0.022905
0,2012,2083,0.025984
0,2012,2082,0.029472
0,2012,2081,0.033422
0,2012,2080,0.037895
0,2012,2079,0.042958
0,2012,2078,0.048689
0,2012,2077,0.055174
0,2012,2076,0.06251
0,2012,2075,0.070808
0,2012,2074,0.08019
0,2012,2073,0.090796
0,2012,2072,0.102782
0,2012,2071,0.116323
0,2012,2070,0.131617
0,2012,2069,0.148887
0,2012,2068,0.168379
0,2012,2067,0.190375
0,2012,2066,0.215187
0,2012,2065,0.243165
0,2012,2064,0.274702
0,2012,2063,0.310237
0,2012,2062,0.350263
0,2012,2061,0.395327
0,2012,2060,0.446042
0,2012,2059,0.503092
0,2012,2058,0.567239
0,2012,2057,0.639329
0,2012,2056,0.720306
0,2012,2055,0.811218
0,2012,2054,0.913226
0,2012,2053,1.027618
0,2012,2052,1.155819
0,2012,2051,1.299405
0,2012,2050,1.460113
0,2012,2049,1.639856
0,2012,2048,1.840738
0,2012,2047,2.065067
0,2012,2046,2.315368
0,2012,2045,2.5944
0,2012,2044,2.905165
0,2012,2043,3.250923
0,2012,2042,3.635199
0,2012,2041,4.061793
0,2012,2040,4.534782
0,2012,2039,5.058516
0,2012,2038,5.637612
0,2012,2037,6.276935
0,2012,2036,6.98157
0,2012,2035,7.756782
0,2012,2034,8.607948
0,2012,2033,9.540486
0,2012,2032,10.559737
0,2012,2031,11.670825
0,2012,2030,12.878478
0,2012,2029,14.186788
0,2012,2028,15.598923
0,2012,2027,17.116755
0,2012,2026,18.740409
0,2012,2025,20.467695
0,2012,2024,22.293418
0,2012,2023,24.208529
0,2012,2022,26.199092
0,2012,2021,28.245026
0,2012,2020,30.318586
0,2012,2019,32.382521
0,2012,2018,34.387855
0,2012,2017,36.271224
0,2012,2016,37.951665
0,2012,2015,39.326786
0,2012,2014,40.26817
0,2012,2013,40.61589
0,2012,2012,40.17197
0,2011,2100,0.00687
0,2011,2099,0.007718
0,2011,2098,0.00867
0,2011,2097,0.009738
0,2011,2096,0.010936
0,2011,2095,0.01228
0,2011,2094,0.013787
0,2011,2093,0.015478
0,2011,2092,0.017374
0,2011,2091,0.019499
0,2011,2090,0.021882
0,2011,2089,0.024552
0,2011,2088,0.027545
0,2011,2087,0.030897
0,2011,2086,0.034653
0,2011,2085,0.03886
0,2011,2084,0.04357
0,2011,2083,0.048844
0,2011,2082,0.054747
0,2011,2081,0.061354
0,2011,2080,0.068746
0,2011,2079,0.077015
0,2011,2078,0.086264
0,2011,2077,0.096606
0,2011,2076,0.108167
0,2011,2075,0.121088
0,2011,2074,0.135526
0,2011,2073,0.151654
0,2011,2072,0.169665
0,2011,2071,0.189775
0,2011,2070,0.21222
0,2011,2069,0.237265
0,2011,2068,0.265203
0,2011,2067,0.296358
0,2011,2066,0.331089
0,2011,2065,0.369793
0,2011,2064,0.41291
0,2011,2063,0.460926
0,2011,2062,0.514377
0,2011,2061,0.573854
0,2011,2060,0.64001
0,2011,2059,0.713564
0,2011,2058,0.795307
0,2011,2057,0.886107
0,2011,2056,0.986921
0,2011,2055,1.098795
0,2011,2054,1.222877
0,2011,2053,1.360423
0,2011,2052,1.512805
0,2011,2051,1.68152
0,2011,2050,1.868198
0,2011,2049,2.074612
0,2011,2048,2.302686
0,2011,2047,2.554503
0,2011,2046,2.832312
0,2011,2045,3.138539
0,2011,2044,3.475789
0,2011,2043,3.84685
0,2011,2042,4.2547
0,2011,2041,4.702501
0,2011,2040,5.1936
0,2011,2039,5.731518
0,2011,2038,6.319933
0,2011,2037,6.962666
0,2011,2036,7.663645
0,2011,2035,8.426868
0,2011,2034,9.256349
0,2011,2033,10.156047
0,2011,2032,11.129783
0,2011,2031,12.181124
0,2011,2030,13.313249
0,2011,2029,14.528777
0,2011,2028,15.829557
0,2011,2027,17.216414
0,2011,2026,18.688833
0,2011,2025,20.244588
0,2011,2024,21.879284
0,2011,2023,23.585812
0,2011,2022,25.353697
0,2011,2021,27.168314
0,2011,2020,29.009961
0,2011,2019,30.852749
0,2011,2018,32.663294
0,2011,2017,34.399157
0,2011,2016,36.007008
0,2011,2015,37.420458
0,2011,2014,38.5575
0,2011,2013,39.317498
0,2011,2012,39.577649
0,2011,2011,39.188828
0,2010,2100,0.013162
0,2010,2099,0.014649
0,2010,2098,0.016302
0,2010,2097,0.018139
0,2010,2096,0.020181
0,2010,2095,0.022451
0,2010,2094,0.024973
0,2010,2093,0.027774
0,2010,2092,0.030887
0,2010,2091,0.034343
0,2010,2090,0.038182
0,2010,2089,0.042444
0,2010,2088,0.047176
0,2010,2087,0.052428
0,2010,2086,0.058257
0,2010,2085,0.064724
0,2010,2084,0.071898
0,2010,2083,0.079856
0,2010,2082,0.088681
0,2010,2081,0.098465
0,2010,2080,0.109311
0,2010,2079,0.121331
0,2010,2078,0.13465
0,2010,2077,0.149404
0,2010,2076,0.165746
0,2010,2075,0.18384
0,2010,2074,0.203871
0,2010,2073,0.22604
0,2010,2072,0.25057
0,2010,2071,0.277703
0,2010,2070,0.307708
0,2010,2069,0.34088
0,2010,2068,0.377542
0,2010,2067,0.41805
0,2010,2066,0.462791
0,2010,2065,0.512194
0,2010,2064,0.566724
0,2010,2063,0.626892
0,2010,2062,0.693259
0,2010,2061,0.766433
0,2010,2060,0.847082
0,2010,2059,0.935932
0,2010,2058,1.033775
0,2010,2057,1.141475
0,2010,2056,1.259967
0,2010,2055,1.39027
0,2010,2054,1.533489
0,2010,2053,1.69082
0,2010,2052,1.863555
0,2010,2051,2.053093
0,2010,2050,2.26094
0,2010,2049,2.488717
0,2010,2048,2.738164
0,2010,2047,3.011147
0,2010,2046,3.30966
0,2010,2045,3.635828
0,2010,2044,3.991909
0,2010,2043,4.380297
0,2010,2042,4.803517
0,2010,2041,5.264221
0,2010,2040,5.765182
0,2010,2039,6.309284
0,2010,2038,6.899504
0,2010,2037,7.538889
0,2010,2036,8.230534
0,2010,2035,8.977541
0,2010,2034,9.782973
0,2010,2033,10.649799
0,2010,2032,11.580821
0,2010,2031,12.578588
0,2010,2030,13.645286
0,2010,2029,14.782614
0,2010,2028,15.991623
0,2010,2027,17.272532
0,2010,2026,18.624504
0,2010,2025,20.045376
0,2010,2024,21.531348
0,2010,2023,23.076604
0,2010,2022,24.672871
0,2010,2021,26.308898
0,2010,2020,27.969839
0,2010,2019,29.636536
0,2010,2018,31.284676
0,2010,2017,32.8838
0,2010,2016,34.396153
0,2010,2015,35.775337
0,2010,2014,36.964747
0,2010,2013,37.895748
0,2010,2012,38.485552
0,2010,2011,38.634765
0,2010,2010,38.224529
0,2009,2100,0.02442
0,2009,2099,0.026938
0,2009,2098,0.029712
0,2009,2097,0.032769
0,2009,2096,0.036135
0,2009,2095,0.039844
0,2009,2094,0.043928
0,2009,2093,0.048425
0,2009,2092,0.053376
0,2009,2091,0.058826
0,2009,2090,0.064825
0,2009,2089,0.071426
0,2009,2088,0.078689
0,2009,2087,0.086679
0,2009,2086,0.095468
0,2009,2085,0.105133
0,2009,2084,0.115761
0,2009,2083,0.127444
0,2009,2082,0.140285
0,2009,2081,0.154396
0,2009,2080,0.169901
0,2009,2079,0.186932
0,2009,2078,0.205636
0,2009,2077,0.226174
0,2009,2076,0.24872
0,2009,2075,0.273465
0,2009,2074,0.300616
0,2009,2073,0.330401
0,2009,2072,0.363066
0,2009,2071,0.398882
0,2009,2070,0.438141
0,2009,2069,0.481162
0,2009,2068,0.528294
0,2009,2067,0.579912
0,2009,2066,0.636427
0,2009,2065,0.698283
0,2009,2064,0.765964
0,2009,2063,0.839992
0,2009,2062,0.920935
0,2009,2061,1.009404
0,2009,2060,1.106064
0,2009,2059,1.21163
0,2009,2058,1.326876
0,2009,2057,1.452634
0,2009,2056,1.589802
0,2009,2055,1.739344
0,2009,2054,1.902297
0,2009,2053,2.079773
0,2009,2052,2.272962
0,2009,2051,2.483136
0,2009,2050,2.711654
0,2009,2049,2.959962
0,2009,2048,3.229599
0,2009,2047,3.522194
0,2009,2046,3.839473
0,2009,2045,4.183255
0,2009,2044,4.55545
0,2009,2043,4.958063
0,2009,2042,5.393182
0,2009,2041,5.862975
0,2009,2040,6.369684
0,2009,2039,6.915607
0,2009,2038,7.503085
0,2009,2037,8.134484
0,2009,2036,8.812165
0,2009,2035,9.538455
0,2009,2034,10.315609
0,2009,2033,11.145761
0,2009,2032,12.03087
0,2009,2031,12.972646
0,2009,2030,13.972473
0,2009,2029,15.031313
0,2009,2028,16.149584
0,2009,2027,17.327032
0,2009,2026,18.562565
0,2009,2025,19.854066
0,2009,2024,21.198178
0,2009,2023,22.590041
0,2009,2022,24.022996
0,2009,2021,25.488236
0,2009,2020,26.974401
0,2009,2019,28.467113
0,2009,2018,29.948429
0,2009,2017,31.396216
0,2009,2016,32.78343
0,2009,2015,34.077276
0,2009,2014,35.238253
0,2009,2013,36.219043
0,2009,2012,36.963244
0,2009,2011,37.40391
0,2009,2010,37.461875
0,2009,2009,37.043836
0,2008,2100,0.031669
0,2008,2099,0.034798
0,2008,2098,0.038232
0,2008,2097,0.042
0,2008,2096,0.046136
0,2008,2095,0.050672
0,2008,2094,0.055649
0,2008,2093,0.061108
0,2008,2092,0.067094
0,2008,2091,0.073658
0,2008,2090,0.080855
0,2008,2089,0.088743
0,2008,2088,0.097389
0,2008,2087,0.106863
0,2008,2086,0.117244
0,2008,2085,0.128615
0,2008,2084,0.14107
0,2008,2083,0.154709
0,2008,2082,0.169642
0,2008,2081,0.185988
0,2008,2080,0.203878
0,2008,2079,0.223455
0,2008,2078,0.244871
0,2008,2077,0.268296
0,2008,2076,0.293913
0,2008,2075,0.321919
0,2008,2074,0.352531
0,2008,2073,0.385983
0,2008,2072,0.42253
0,2008,2071,0.462448
0,2008,2070,0.506036
0,2008,2069,0.55362
0,2008,2068,0.60555
0,2008,2067,0.662208
0,2008,2066,0.724006
0,2008,2065,0.791388
0,2008,2064,0.864836
0,2008,2063,0.944869
0,2008,2062,1.032047
0,2008,2061,1.126975
0,2008,2060,1.230303
0,2008,2059,1.34273
0,2008,2058,1.465008
0,2008,2057,1.597945
0,2008,2056,1.742406
0,2008,2055,1.89932
0,2008,2054,2.069677
0,2008,2053,2.254539
0,2008,2052,2.455035
0,2008,2051,2.672368
0,2008,2050,2.907818
0,2008,2049,3.162742
0,2008,2048,3.438576
0,2008,2047,3.736838
0,2008,2046,4.059124
0,2008,2045,4.407114
0,2008,2044,4.782564
0,2008,2043,5.187306
0,2008,2042,5.623245
0,2008,2041,6.092347
0,2008,2040,6.596638
0,2008,2039,7.138185
0,2008,2038,7.719086
0,2008,2037,8.341449
0,2008,2036,9.007373
0,2008,2035,9.718913
0,2008,2034,10.478053
0,2008,2033,11.286661
0,2008,2032,12.146439
0,2008,2031,13.058869
0,2008,2030,14.025137
0,2008,2029,15.046056
0,2008,2028,16.121967
0,2008,2027,17.252625
0,2008,2026,18.437067
0,2008,2025,19.673458
0,2008,2024,20.958908
0,2008,2023,22.289266
0,2008,2022,23.658875
0,2008,2021,25.060291
0,2008,2020,26.483963
0,2008,2019,27.917852
0,2008,2018,29.347006
0,2008,2017,30.753063
0,2008,2016,32.11368
0,2008,2015,33.401884
0,2008,2014,34.58532
0,2008,2013,35.625397
0,2008,2012,36.476304
0,2008,2011,37.083893
0,2008,2010,37.384401
0,2008,2009,37.302983
0,2008,2008,36.752056
0,2007,2100,0.043626
0,2007,2099,0.047714
0,2007,2098,0.052181
0,2007,2097,0.057059
0,2007,2096,0.062387
0,2007,2095,0.068205
0,2007,2094,0.074557
0,2007,2093,0.081492
0,2007,2092,0.089063
0,2007,2091,0.097325
0,2007,2090,0.106341
0,2007,2089,0.116178
0,2007,2088,0.126909
0,2007,2087,0.138614
0,2007,2086,0.15138
0,2007,2085,0.165298
0,2007,2084,0.180472
0,2007,2083,0.197012
0,2007,2082,0.215037
0,2007,2081,0.234677
0,2007,2080,0.256073
0,2007,2079,0.279377
0,2007,2078,0.304753
0,2007,2077,0.332381
0,2007,2076,0.362455
0,2007,2075,0.395182
0,2007,2074,0.43079
0,2007,2073,0.469522
0,2007,2072,0.511643
0,2007,2071,0.557438
0,2007,2070,0.607215
0,2007,2069,0.661304
0,2007,2068,0.720065
0,2007,2067,0.783881
0,2007,2066,0.853168
0,2007,2065,0.928373
0,2007,2064,1.009973
0,2007,2063,1.098485
0,2007,2062,1.194462
0,2007,2061,1.298496
0,2007,2060,1.411223
0,2007,2059,1.533323
0,2007,2058,1.665522
0,2007,2057,1.808598
0,2007,2056,1.96338
0,2007,2055,2.130749
0,2007,2054,2.311646
0,2007,2053,2.50707
0,2007,2052,2.718078
0,2007,2051,2.945793
0,2007,2050,3.191401
0,2007,2049,3.456152
0,2007,2048,3.741364
0,2007,2047,4.048419
0,2007,2046,4.378766
0,2007,2045,4.733916
0,2007,2044,5.115442
0,2007,2043,5.524977
0,2007,2042,5.964202
0,2007,2041,6.434849
0,2007,2040,6.938681
0,2007,2039,7.477492
0,2007,2038,8.053082
0,2007,2037,8.667251
0,2007,2036,9.321767
0,2007,2035,10.018349
0,2007,2034,10.758633
0,2007,2033,11.544137
0,2007,2032,12.376218
0,2007,2031,13.256021
0,2007,2030,14.184421
0,2007,2029,15.161953
0,2007,2028,16.188733
0,2007,2027,17.264362
0,2007,2026,18.387818
0,2007,2025,19.557332
0,2007,2024,20.770236
0,2007,2023,22.022806
0,2007,2022,23.310057
0,2007,2021,24.625529
0,2007,2020,25.961031
0,2007,2019,27.306345
0,2007,2018,28.648899
0,2007,2017,29.973379
0,2007,2016,31.261295
0,2007,2015,32.490489
0,2007,2014,33.634562
0,2007,2013,34.662233
0,2007,2012,35.536607
0,2007,2011,36.214339
0,2007,2010,36.644693
0,2007,2009,36.768466
0,2007,2008,36.516772
0,2007,2007,35.809665
0,2006,2100,0.048735
0,2006,2099,0.053207
0,2006,2098,0.058084
0,2006,2097,0.063401
0,2006,2096,0.069198
0,2006,2095,0.075517
0,2006,2094,0.082405
0,2006,2093,0.08991
0,2006,2092,0.098088
0,2006,2091,0.106998
0,2006,2090,0.116704
0,2006,2089,0.127275
0,2006,2088,0.138786
0,2006,2087,0.15132
0,2006,2086,0.164965
0,2006,2085,0.179817
0,2006,2084,0.195979
0,2006,2083,0.213565
0,2006,2082,0.232697
0,2006,2081,0.253507
0,2006,2080,0.276137
0,2006,2079,0.300742
0,2006,2078,0.327489
0,2006,2077,0.356559
0,2006,2076,0.388146
0,2006,2075,0.422461
0,2006,2074,0.459732
0,2006,2073,0.500203
0,2006,2072,0.54414
0,2006,2071,0.591827
0,2006,2070,0.643571
0,2006,2069,0.699702
0,2006,2068,0.760577
0,2006,2067,0.826577
0,2006,2066,0.898114
0,2006,2065,0.975628
0,2006,2064,1.059594
0,2006,2063,1.15052
0,2006,2062,1.248948
0,2006,2061,1.355463
0,2006,2060,1.470686
0,2006,2059,1.595284
0,2006,2058,1.729968
0,2006,2057,1.875494
0,2006,2056,2.032671
0,2006,2055,2.202357
0,2006,2054,2.385464
0,2006,2053,2.58296
0,2006,2052,2.79587
0,2006,2051,3.025278
0,2006,2050,3.272327
0,2006,2049,3.538223
0,2006,2048,3.824232
0,2006,2047,4.131682
0,2006,2046,4.461962
0,2006,2045,4.81652
0,2006,2044,5.196861
0,2006,2043,5.604543
0,2006,2042,6.041172
0,2006,2041,6.508396
0,2006,2040,7.007897
0,2006,2039,7.54138
0,2006,2038,8.110558
0,2006,2037,8.717141
0,2006,2036,9.362811
0,2006,2035,10.049203
0,2006,2034,10.777877
0,2006,2033,11.550282
0,2006,2032,12.36772
0,2006,2031,13.2313
0,2006,2030,14.141886
0,2006,2029,15.100031
0,2006,2028,16.105907
0,2006,2027,17.159221
0,2006,2026,18.259118
0,2006,2025,19.404068
0,2006,2024,20.591735
0,2006,2023,21.818829
0,2006,2022,23.080939
0,2006,2021,24.372328
0,2006,2020,25.685717
0,2006,2019,27.012024
0,2006,2018,28.340071
0,2006,2017,29.65625
0,2006,2016,30.944142
0,2006,2015,32.184083
0,2006,2014,33.352673
0,2006,2013,34.422212
0,2006,2012,35.36007
0,2006,2011,36.12796
0,2006,2010,36.681127
0,2006,2009,36.967418
0,2006,2008,36.92624
0,2006,2007,36.487374
0,2006,2006,35.569639
0,2005,2100,0.078347
0,2005,2099,0.084953
0,2005,2098,0.092107
0,2005,2097,0.099853
0,2005,2096,0.108241
0,2005,2095,0.117321
0,2005,2094,0.127149
0,2005,2093,0.137786
0,2005,2092,0.149297
0,2005,2091,0.161751
0,2005,2090,0.175225
0,2005,2089,0.1898
0,2005,2088,0.205562
0,2005,2087,0.222607
0,2005,2086,0.241035
0,2005,2085,0.260957
0,2005,2084,0.282488
0,2005,2083,0.305756
0,2005,2082,0.330896
0,2005,2081,0.358053
0,2005,2080,0.387385
0,2005,2079,0.419059
0,2005,2078,0.453256
0,2005,2077,0.490169
0,2005,2076,0.530006
0,2005,2075,0.57299
0,2005,2074,0.619358
0,2005,2073,0.669366
0,2005,2072,0.723287
0,2005,2071,0.781414
0,2005,2070,0.844059
0,2005,2069,0.911556
0,2005,2068,0.984262
0,2005,2067,1.062558
0,2005,2066,1.146849
0,2005,2065,1.237569
0,2005,2064,1.335178
0,2005,2063,1.440166
0,2005,2062,1.553056
0,2005,2061,1.674402
0,2005,2060,1.804791
0,2005,2059,1.944847
0,2005,2058,2.095231
0,2005,2057,2.25664
0,2005,2056,2.429814
0,2005,2055,2.615531
0,2005,2054,2.814613
0,2005,2053,3.027923
0,2005,2052,3.256369
0,2005,2051,3.500902
0,2005,2050,3.762517
0,2005,2049,4.042255
0,2005,2048,4.341199
0,2005,2047,4.660475
0,2005,2046,5.001249
0,2005,2045,5.364725
0,2005,2044,5.752143
0,2005,2043,6.164773
0,2005,2042,6.603911
0,2005,2041,7.070872
0,2005,2040,7.566981
0,2005,2039,8.093564
0,2005,2038,8.651936
0,2005,2037,9.243388
0,2005,2036,9.869169
0,2005,2035,10.530467
0,2005,2034,11.228386
0,2005,2033,11.963921
0,2005,2032,12.737924
0,2005,2031,13.551072
0,2005,2030,14.40382
0,2005,2029,15.296362
0,2005,2028,16.228568
0,2005,2027,17.199927
0,2005,2026,18.209472
0,2005,2025,19.255701
0,2005,2024,20.336482
0,2005,2023,21.448948
0,2005,2022,22.589377
0,2005,2021,23.753054
0,2005,2020,24.934117
0,2005,2019,26.125382
0,2005,2018,27.318145
0,2005,2017,28.501957
0,2005,2016,29.664372
0,2005,2015,30.790663
0,2005,2014,31.863497
0,2005,2013,32.862581
0,2005,2012,33.764246
0,2005,2011,34.540997
0,2005,2010,35.160996
0,2005,2009,35.587487
0,2005,2008,35.778149
0,2005,2007,35.684369
0,2005,2006,35.25043
0,2005,2005,34.412602
0,2004,2100,0.099975
0,2004,2099,0.10801
0,2004,2098,0.116678
0,2004,2097,0.126031
0,2004,2096,0.13612
0,2004,2095,0.147002
0,2004,2094,0.158739
0,2004,2093,0.171394
0,2004,2092,0.185039
0,2004,2091,0.199748
0,2004,2090,0.215604
0,2004,2089,0.232691
0,2004,2088,0.251105
0,2004,2087,0.270943
0,2004,2086,0.292314
0,2004,2085,0.315332
0,2004,2084,0.34012
0,2004,2083,0.366809
0,2004,2082,0.395541
0,2004,2081,0.426467
0,2004,2080,0.459747
0,2004,2079,0.495555
0,2004,2078,0.534075
0,2004,2077,0.575505
0,2004,2076,0.620055
0,2004,2075,0.66795
0,2004,2074,0.71943
0,2004,2073,0.774752
0,2004,2072,0.834189
0,2004,2071,0.898033
0,2004,2070,0.966592
0,2004,2069,1.040197
0,2004,2068,1.1192
0,2004,2067,1.203973
0,2004,2066,1.294913
0,2004,2065,1.392441
0,2004,2064,1.497004
0,2004,2063,1.609076
0,2004,2062,1.729156
0,2004,2061,1.857776
0,2004,2060,1.995497
0,2004,2059,2.142911
0,2004,2058,2.300643
0,2004,2057,2.46935
0,2004,2056,2.649726
0,2004,2055,2.842498
0,2004,2054,3.048431
0,2004,2053,3.268325
0,2004,2052,3.503018
0,2004,2051,3.753383
0,2004,2050,4.020332
0,2004,2049,4.304813
0,2004,2048,4.607807
0,2004,2047,4.930332
0,2004,2046,5.273436
0,2004,2045,5.638197
0,2004,2044,6.025719
0,2004,2043,6.437128
0,2004,2042,6.873566
0,2004,2041,7.336187
0,2004,2040,7.826147
0,2004,2039,8.344595
0,2004,2038,8.892667
0,2004,2037,9.471467
0,2004,2036,10.082055
0,2004,2035,10.725433
0,2004,2034,11.40252
0,2004,2033,12.114134
0,2004,2032,12.860961
0,2004,2031,13.643528
0,2004,2030,14.462168
0,2004,2029,15.31698
0,2004,2028,16.207782
0,2004,2027,17.134061
0,2004,2026,18.094915
0,2004,2025,19.088984
0,2004,2024,20.114379
0,2004,2023,21.16859
0,2004,2022,22.248396
0,2004,2021,23.349752
0,2004,2020,24.467666
0,2004,2019,25.596065
0,2004,2018,26.727634
0,2004,2017,27.853644
0,2004,2016,28.963753
0,2004,2015,30.045788
0,2004,2014,31.085496
0,2004,2013,32.066267
0,2004,2012,32.968823
0,2004,2011,33.770871
0,2004,2010,34.446715
0,2004,2009,34.966818
0,2004,2008,35.297323
0,2004,2007,35.399506
0,2004,2006,35.229175
0,2004,2005,34.735992
0,2004,2004,33.862726
0,2003,2100,0.158632
0,2003,2099,0.170232
0,2003,2098,0.182664
0,2003,2097,0.195985
0,2003,2096,0.210258
0,2003,2095,0.22555
0,2003,2094,0.241929
0,2003,2093,0.259473
0,2003,2092,0.27826
0,2003,2091,0.298377
0,2003,2090,0.319915
0,2003,2089,0.34297
0,2003,2088,0.367647
0,2003,2087,0.394054
0,2003,2086,0.42231
0,2003,2085,0.452538
0,2003,2084,0.484873
0,2003,2083,0.519454
0,2003,2082,0.556432
0,2003,2081,0.595965
0,2003,2080,0.638224
0,2003,2079,0.683387
0,2003,2078,0.731646
0,2003,2077,0.783203
0,2003,2076,0.838272
0,2003,2075,0.897081
0,2003,2074,0.95987
0,2003,2073,1.026895
0,2003,2072,1.098426
0,2003,2071,1.174747
0,2003,2070,1.256162
0,2003,2069,1.342989
0,2003,2068,1.435564
0,2003,2067,1.534243
0,2003,2066,1.6394
0,2003,2065,1.75143
0,2003,2064,1.870748
0,2003,2063,1.99779
0,2003,2062,2.133017
0,2003,2061,2.276909
0,2003,2060,2.429971
0,2003,2059,2.592734
0,2003,2058,2.765751
0,2003,2057,2.949601
0,2003,2056,3.144888
0,2003,2055,3.352241
0,2003,2054,3.572317
0,2003,2053,3.805794
0,2003,2052,4.05338
0,2003,2051,4.315804
0,2003,2050,4.59382
0,2003,2049,4.888204
0,2003,2048,5.199755
0,2003,2047,5.52929
0,2003,2046,5.877641
0,2003,2045,6.245659
0,2003,2044,6.634201
0,2003,2043,7.044133
0,2003,2042,7.476323
0,2003,2041,7.931633
0,2003,2040,8.410917
0,2003,2039,8.915008
0,2003,2038,9.444714
0,2003,2037,10.000804
0,2003,2036,10.583997
0,2003,2035,11.19495
0,2003,2034,11.83424
0,2003,2033,12.502349
0,2003,2032,13.19964
0,2003,2031,13.92634
0,2003,2030,14.682508
0,2003,2029,15.468011
0,2003,2028,16.282489
0,2003,2027,17.125316
0,2003,2026,17.995565
0,2003,2025,18.891953
0,2003,2024,19.812795
0,2003,2023,20.755946
0,2003,2022,21.718731
0,2003,2021,22.697874
0,2003,2020,23.689419
0,2003,2019,24.688637
0,2003,2018,25.689923
0,2003,2017,26.686688
0,2003,2016,27.671227
0,2003,2015,28.634585
0,2003,2014,29.5664
0,2003,2013,30.454729
0,2003,2012,31.285859
0,2003,2011,32.044093
0,2003,2010,32.711517
0,2003,2009,33.267737
0,2003,2008,33.689591
0,2003,2007,33.950829
0,2003,2006,34.021762
0,2003,2005,33.868868
0,2003,2004,33.454357
0,2003,2003,32.735702
0,2002,2100,0.359329
0,2002,2099,0.380914
0,2002,2098,0.403763
0,2002,2097,0.427946
0,2002,2096,0.453539
0,2002,2095,0.48062
0,2002,2094,0.509274
0,2002,2093,0.539586
0,2002,2092,0.571651
0,2002,2091,0.605563
0,2002,2090,0.641426
0,2002,2089,0.679347
0,2002,2088,0.719437
0,2002,2087,0.761816
0,2002,2086,0.806608
0,2002,2085,0.853942
0,2002,2084,0.903956
0,2002,2083,0.956794
0,2002,2082,1.012606
0,2002,2081,1.07155
0,2002,2080,1.133792
0,2002,2079,1.199504
0,2002,2078,1.268869
0,2002,2077,1.342075
0,2002,2076,1.419323
0,2002,2075,1.500819
0,2002,2074,1.586781
0,2002,2073,1.677434
0,2002,2072,1.773016
0,2002,2071,1.873774
0,2002,2070,1.979963
0,2002,2069,2.091852
0,2002,2068,2.20972
0,2002,2067,2.333856
0,2002,2066,2.464562
0,2002,2065,2.602151
0,2002,2064,2.746947
0,2002,2063,2.899285
0,2002,2062,3.059515
0,2002,2061,3.227997
0,2002,2060,3.405101
0,2002,2059,3.591212
0,2002,2058,3.786725
0,2002,2057,3.992046
0,2002,2056,4.207593
0,2002,2055,4.433793
0,2002,2054,4.671086
0,2002,2053,4.919917
0,2002,2052,5.180744
0,2002,2051,5.454028
0,2002,2050,5.740241
0,2002,2049,6.039856
0,2002,2048,6.35335
0,2002,2047,6.681205
0,2002,2046,7.023897
0,2002,2045,7.381904
0,2002,2044,7.755694
0,2002,2043,8.14573
0,2002,2042,8.552459
0,2002,2041,8.976315
0,2002,2040,9.417708
0,2002,2039,9.877024
0,2002,2038,10.354618
0,2002,2037,10.850806
0,2002,2036,11.365859
0,2002,2035,11.899998
0,2002,2034,12.453381
0,2002,2033,13.026096
0,2002,2032,13.618148
0,2002,2031,14.229452
0,2002,2030,14.859815
0,2002,2029,15.508925
0,2002,2028,16.176331
0,2002,2027,16.861432
0,2002,2026,17.563452
0,2002,2025,18.281422
0,2002,2024,19.014154
0,2002,2023,19.760218
0,2002,2022,20.517914
0,2002,2021,21.285238
0,2002,2020,22.059853
0,2002,2019,22.839046
0,2002,2018,23.619693
0,2002,2017,24.398212
0,2002,2016,25.170514
0,2002,2015,25.93195
